"date","latitude","longitude","redd_id","velocity","redd_count","run","species","depth_m","num_of_fish_on_redd"
2015-11-12,39.23027886,-121.2799678,"20151112 015",0.3,1,"not recorded","chinook",0.26,2
2015-11-12,39.23034543,-121.2806643,"20151112 016",0.04,1,"not recorded","chinook",0.2,1
2015-11-17,39.23610096,-121.2726306,"20151117 001",0.303333333333333,1,"not recorded","unknown",0.76,0
2015-11-17,39.23595515,-121.272722,"20151117 002",0.813333333333333,1,"not recorded","unknown",0.8,0
2015-11-17,39.23527147,-121.2735623,"20151117 003",0.313333333333333,1,"not recorded","unknown",0.38,0
2015-11-17,39.23528351,-121.2735355,"20151117 004",0.27,1,"not recorded","unknown",0.46,0
2015-11-17,39.2357403,-121.2732589,"20151117 005",0.266666666666667,1,"not recorded","unknown",0.4,0
2015-11-17,39.23312008,-121.2750287,"20151117 006",0.17,1,"not recorded","unknown",0.6,2
2015-11-17,39.23050044,-121.2809296,"20151117 007",0.156666666666667,1,"not recorded","unknown",0.12,1
2015-11-25,39.23591884,-121.2730541,"20151125 001",0.206666666666667,1,"not recorded","chinook",0.16,3
2015-11-25,39.23578492,-121.2729507,"20151125 002",0.286666666666667,1,"not recorded","chinook",0.56,1
2015-12-01,39.23589355,-121.2730181,"20151201 001",0.11,1,"not recorded","chinook",0.46,1
2015-12-01,39.23564383,-121.273348,"20151201 002",0.286666666666667,1,"not recorded","unknown",0.36,0
2015-12-01,39.2304677,-121.2808339,"20151201 003",0.0966666666666667,1,"not recorded","unknown",0.37,0
2015-12-17,39.23597156,-121.2730053,"20151217 001",0.0433333333333333,1,"not recorded","chinook",0.22,2
2015-12-17,39.2353434,-121.2737026,"20151217 002",0.266666666666667,1,"not recorded","chinook",0.26,1
2015-12-17,39.23059399,-121.2819066,"20151217 003",0.11,1,"not recorded","chinook",0.28,1
2015-12-22,39.23594604,-121.2730429,"20151222 001",0.226666666666667,1,"not recorded","chinook",0.26,1
2015-12-29,39.23583625,-121.2730504,"20151229 001",0.33,1,"not recorded","unknown",0.52,0
2016-01-12,39.23599508,-121.272809,"20160112 001",0.446666666666667,1,"not recorded","unknown",0.78,0
2016-01-12,39.23524428,-121.2736774,"20160112 002",0.216666666666667,1,"not recorded","unknown",0.24,0
2016-03-03,39.2353958,-121.2736797,"20160303 001",0.53,1,"not recorded","unknown",0.85,0
2016-03-03,39.23539697,-121.2736556,"20160303 002",0.596666666666667,1,"not recorded","unknown",1.1,0
2016-09-19,39.233094034,-121.275136058,"20160919 001",0.173333333333333,1,"not recorded","unknown",0.38,0
2016-09-26,39.236072732,-121.272684997,"20160926 001",0.803333333333333,1,"not recorded","chinook",1.35,3
2016-09-26,39.23566106,-121.272925249,"20160926 002",0.713333333333333,1,"not recorded","unknown",0.79,0
2016-10-03,39.236052599,-121.272823706,"20161003 001",0.136666666666667,1,"not recorded","chinook",0.34,2
2016-10-03,39.235986422,-121.272787791,"20161003 002",0.656666666666667,1,"not recorded","chinook",1.2,1
2016-10-03,39.236007633,-121.272855821,"20161003 003",0.29,1,"not recorded","unknown",0.67,0
2016-10-13,39.236036714,-121.272851091,"20161013 001",0.396666666666667,1,"not recorded","chinook",0.16,2
2016-10-13,39.23474811,-121.273848385,"20161013 002",0.0833333333333333,1,"not recorded","unknown",0.39,0
2016-10-13,39.233836112,-121.274696318,"20161013 003",0.103333333333333,1,"not recorded","chinook",0.53,1
2016-10-13,39.233835289,-121.274665958,"20161013 004",0.21,1,"not recorded","unknown",0.72,0
2016-10-13,39.233153763,-121.275064472,"20161013 005",0.38,1,"not recorded","unknown",1.02,0
2016-10-17,39.23596423,-121.272920584,"20161017 001",0.266666666666667,1,"not recorded","chinook",0.74,1
2016-10-24,39.236046966,-121.272790383,"20161024 001",0.273333333333333,1,"not recorded","chinook",0.57,1
2016-10-24,39.236045261,-121.27272144,"20161024 002",1.05666666666667,1,"not recorded","chinook",1.26,1
2016-10-24,39.236267699,-121.272551734,"20161024 003",0.15,1,"not recorded","chinook",0.42,1
2016-10-24,39.235764435,-121.272689732,"20161024 004",0.0866666666666667,1,"not recorded","chinook",0.39,1
2016-10-24,39.235665066,-121.27347124,"20161024 005",0.133333333333333,1,"not recorded","unknown",0.4,0
2016-10-24,39.234777895,-121.273819541,"20161024 006",0.103333333333333,1,"not recorded","chinook",0.62,1
2016-10-24,39.233643365,-121.274732901,"20161024 007",0.0633333333333333,1,"not recorded","chinook",0.73,1
2016-10-24,39.233092898,-121.2751983,"20161024 008",0.123333333333333,1,"not recorded","unknown",0.56,0
2016-10-27,39.233108099,-121.275099401,"20161027 001",0.403333333333333,1,"not recorded","unknown",0.8,0
2016-10-27,39.233016221,-121.275213732,"20161027 002",0.0666666666666667,1,"not recorded","unknown",0.26,0
2016-10-27,39.232175232,-121.275840968,"20161027 003",0.09,1,"not recorded","unknown",0.26,0
2016-10-27,39.230441669,-121.28080128,"20161027 004",0.183333333333333,1,"not recorded","chinook",0.2,1
2016-10-27,39.230482927,-121.280862934,"20161027 005",0.213333333333333,1,"not recorded","chinook",0.38,2
2016-10-27,39.230498296,-121.28085543,"20161027 006",0.19,1,"not recorded","chinook",0.36,4
2016-10-27,39.230498889,-121.280896979,"20161027 008",0.216666666666667,1,"not recorded","chinook",0.26,1
2016-10-27,39.23054164,-121.281917356,"20161027 009",0.0666666666666667,1,"not recorded","unknown",0.49,0
2016-10-27,39.230941305,-121.281937525,"20161027 011",0.0966666666666667,1,"not recorded","unknown",0.35,0
2016-10-31,39.236080197,-121.272771743,"20161031 001",0.263333333333333,1,"not recorded","unknown",0.56,0
2016-10-31,39.236063733,-121.272754967,"20161031 002",0.223333333333333,1,"not recorded","unknown",0.56,0
2016-10-31,39.236050674,-121.272804541,"20161031 003",0.3,1,"not recorded","chinook",0.43,2
2016-10-31,39.236046661,-121.272751658,"20161031 004",0.29,1,"not recorded","unknown",0.61,0
2016-10-31,39.236285757,-121.272530797,"20161031 005",0.14,1,"not recorded","unknown",0.45,0
2016-10-31,39.23577637,-121.27282523,"20161031 006",0.776666666666667,1,"not recorded","chinook",0.81,3
2016-10-31,39.234807074,-121.273832457,"20161031 007",0.0966666666666667,1,"not recorded","unknown",0.74,0
2016-10-31,39.234779478,-121.273878988,"20161031 008",0.223333333333333,1,"not recorded","chinook",0.8,1
2016-11-09,39.236121699,-121.272663734,"20161109 001",0.183333333333333,1,"not recorded","chinook",0.9,1
2016-11-14,39.236065724,-121.272795142,"20161114 001",0.19,1,"not recorded","unknown",0.5,0
2016-11-14,39.236083232,-121.272764782,"20161114 002",0.176666666666667,1,"not recorded","unknown",0.47,0
2016-11-14,39.236107772,-121.272733538,"20161114 003",0.123333333333333,1,"not recorded","unknown",0.55,0
2016-11-14,39.236243991,-121.272509448,"20161114 004",0.153333333333333,1,"not recorded","unknown",0.36,0
2016-11-14,39.236103512,-121.272648743,"20161114 005",0.246666666666667,1,"not recorded","unknown",1.11,0
2016-11-14,39.236066607,-121.27271202,"20161114 006",0.333333333333333,1,"not recorded","unknown",1.01,0
2016-11-14,39.235781144,-121.272796309,"20161114 007",0.436666666666667,1,"not recorded","unknown",0.36,0
2016-11-14,39.235658548,-121.273388681,"20161114 008",0.483333333333333,1,"not recorded","chinook",1.12,1
2016-11-14,39.235676188,-121.27341815,"20161114 009",0.15,1,"not recorded","unknown",0.5,0
2016-11-14,39.235952377,-121.273029537,"20161114 010",0.13,1,"not recorded","unknown",0.4,0
2016-11-14,39.235972184,-121.273036682,"20161114 011",0.06,1,"not recorded","unknown",0.26,0
2016-11-14,39.235971514,-121.27297769,"20161114 012",0.136666666666667,1,"not recorded","unknown",0.17,0
2016-11-14,39.23386839,-121.274618361,"20161114 013",0.416666666666667,1,"not recorded","unknown",1.06,0
2016-11-14,39.233833218,-121.274705005,"20161114 014",0.03,1,"not recorded","unknown",0.53,0
2016-11-14,39.233196873,-121.275105927,"20161114 015",0.11,1,"not recorded","unknown",0.72,0
2016-11-14,39.233202101,-121.275033028,"20161114 016",0.273333333333333,1,"not recorded","unknown",1.04,0
2016-11-14,39.233137669,-121.275061754,"20161114 017",0.18,1,"not recorded","unknown",0.75,0
2016-11-14,39.233100171,-121.275142614,"20161114 018",0.14,1,"not recorded","unknown",0.5,0
2016-11-14,39.233099817,-121.275168845,"20161114 019",0.0866666666666667,1,"not recorded","unknown",0.49,0
2016-11-14,39.232282811,-121.275705186,"20161114 020",0.136666666666667,1,"not recorded","unknown",0.82,0
2016-11-14,39.232302176,-121.275677741,"20161114 021",0.15,1,"not recorded","unknown",0.98,0
2016-11-14,39.230204002,-121.278977188,"20161114 022",0.13,1,"not recorded","unknown",0.56,0
2016-11-14,39.230215746,-121.278940469,"20161114 023",0.27,1,"not recorded","unknown",0.85,0
2016-11-14,39.230216734,-121.27890612,"20161114 024",0.326666666666667,1,"not recorded","unknown",0.95,0
2016-11-14,39.23024265,-121.278896162,"20161114 025",0.243333333333333,1,"not recorded","unknown",0.76,0
2016-11-14,39.230480168,-121.28089438,"20161114 026",0.06,1,"not recorded","unknown",0.2,0
2016-11-14,39.230492501,-121.280879153,"20161114 027",0.0466666666666667,1,"not recorded","unknown",0.26,0
2016-11-14,39.230491967,-121.280861933,"20161114 028",0.1,1,"not recorded","unknown",0.4,0
2016-11-14,39.230509535,-121.280883648,"20161114 029",0.0633333333333333,1,"not recorded","chinook",0.32,4
2016-11-14,39.230507818,-121.280914554,"20161114 030",0.0966666666666667,1,"not recorded","unknown",0.2,0
2016-11-14,39.230535982,-121.281880262,"20161114 031",0.0133333333333333,1,"not recorded","unknown",0.29,0
2016-11-23,39.234636169,-121.273937786,"20161123 001",0.0666666666666667,1,"not recorded","unknown",0.28,0
2016-11-23,39.230919723,-121.281971497,"20161123 002",0.236666666666667,1,"not recorded","unknown",0.72,1
2016-11-30,39.236020898,-121.272967954,"20161130 001",0.05,1,"not recorded","unknown",0.26,0
2016-11-30,39.236018332,-121.272930218,"20161130 002",0.0766666666666667,1,"not recorded","unknown",0.28,0
2016-11-30,39.235479872,-121.27309199,"20161130 003",0.0666666666666667,1,"not recorded","chinook",0.4,1
2016-11-30,39.234817797,-121.27380477,"20161130 004",0.196666666666667,1,"not recorded","chinook",0.79,1
2016-11-30,39.230905919,-121.282006594,"20161130 005",0.17,1,"not recorded","chinook",0.68,1
2016-12-05,39.236116136,-121.272777766,"20161205 001",0.0433333333333333,1,"not recorded","unknown",0.3,0
2016-12-05,39.236126606,-121.272745074,"20161205 002",0.0466666666666667,1,"not recorded","unknown",0.31,0
2016-12-05,39.234833738,-121.273774206,"20161205 003",0.0866666666666667,1,"not recorded","chinook",0.66,1
2016-12-05,39.233654823,-121.274743754,"20161205 004",0.0733333333333333,1,"not recorded","chinook",0.74,2
2016-12-05,39.230489538,-121.280848493,"20161205 005",0.183333333333333,1,"not recorded","chinook",0.4,2
2016-12-05,39.230501297,-121.280917187,"20161205 006",0.193333333333333,1,"not recorded","chinook",0.34,1
2016-12-05,39.230527635,-121.281951137,"20161205 007",0.0633333333333333,1,"not recorded","chinook",0.38,1
2016-12-05,39.230920119,-121.281971448,"20161205 008",0.156666666666667,1,"not recorded","unknown",0.39,0
2016-12-05,39.230921613,-121.281952161,"20161205 009",0.14,1,"not recorded","unknown",0.27,0
2016-12-05,39.230945304,-121.281941709,"20161205 010",0.103333333333333,1,"not recorded","unknown",0.26,0
2017-10-16,39.235800206,-121.273221095,"20171016 001",0.313333333333333,1,"not recorded","unknown",0.54,2
2017-10-16,39.235641736,-121.273398987,"20171016 002",0.1,1,"not recorded","unknown",0.58,0
2017-10-16,39.23558212,-121.273483825,"20171016 003",0.293333333333333,1,"not recorded","unknown",0.7,0
2017-10-16,39.235767992,-121.272875966,"20171016 004",0.566666666666667,1,"not recorded","unknown",1.08,0
2017-10-24,39.236378509,-121.272411399,"20171024 001",0.433333333333333,1,"not recorded","unknown",1.06,0
2017-10-24,39.235688991,-121.272960918,"20171024 002",0.4,1,"not recorded","unknown",0.59,0
2017-10-24,39.230306385,-121.280797448,"20171024 003",0.0866666666666667,1,"not recorded","chinook",0.32,1
2017-10-24,39.230307277,-121.28075955,"20171024 004",0.133333333333333,1,"not recorded","unknown",0.3,0
2017-10-24,39.230525046,-121.281297529,"20171024 005",0.0933333333333333,1,"not recorded","chinook",0.22,1
2017-10-24,39.230484811,-121.281544733,"20171024 006",0.1,1,"not recorded","chinook",0.22,1
2017-10-24,39.230914858,-121.281888171,"20171024 007",0.106666666666667,1,"not recorded","chinook",0.66,1
2017-10-24,39.230902965,-121.281983135,"20171024 008",0.383333333333333,1,"not recorded","chinook",0.78,1
2017-10-30,39.23589785,-121.272978239,"20171030 001",0.64,1,"not recorded","unknown",0.92,0
2017-10-30,39.230458145,-121.281498416,"20171030 002",0.05,1,"not recorded","unknown",0.27,0
2017-11-07,39.236393346,-121.272428453,"20171107 001",0.193333333333333,1,"not recorded","chinook",0.41,1
2017-11-07,39.235889128,-121.273074503,"20171107 002",0.253333333333333,1,"not recorded","chinook",0.54,0
2017-11-07,39.235816925,-121.273184616,"20171107 003",0.146666666666667,1,"not recorded","unknown",0.57,0
2017-11-07,39.235906307,-121.272985723,"20171107 004",0.596666666666667,1,"not recorded","chinook",0.89,1
2017-11-07,39.235762382,-121.272655177,"20171107 005",0.08,1,"not recorded","chinook",0.31,1
2017-11-07,39.230516017,-121.281296426,"20171107 006",0.0966666666666667,1,"not recorded","chinook",0.26,1
2017-11-07,39.230484299,-121.281303312,"20171107 007",0.0966666666666667,1,"not recorded","unknown",0.23,0
2017-11-07,39.23057302,-121.281546289,"20171107 008",0.143333333333333,1,"not recorded","unknown",0.19,0
2017-11-07,39.230476799,-121.281478063,"20171107 009",0.0766666666666667,1,"not recorded","unknown",0.39,0
2017-11-15,39.236124619,-121.272716608,"20171115 001",0.23,1,"not recorded","unknown",0.97,0
2017-11-15,39.235770987,-121.27306097,"20171115 002",0.436666666666667,1,"not recorded","chinook",0.75,1
2017-11-15,39.235534793,-121.273530649,"20171115 003",0.323333333333333,1,"not recorded","chinook",0.54,1
2017-11-15,39.230529284,-121.281272066,"20171115 004",0.0766666666666667,1,"not recorded","unknown",0.34,0
2017-11-15,39.230540773,-121.281314672,"20171115 005",0.11,1,"not recorded","unknown",0.12,0
2017-11-15,39.230528961,-121.28145216,"20171115 006",0.05,1,"not recorded","unknown",0.21,0
2017-11-20,39.235871438,-121.273112641,"20171120 001",0.2,1,"not recorded","chinook",0.42,1
2017-11-20,39.235718078,-121.273376115,"20171120 002",0.243333333333333,1,"not recorded","unknown",0.35,0
2017-11-20,39.236031474,-121.272851285,"20171120 003",0.166666666666667,1,"not recorded","chinook",0.7,1
2017-11-20,39.230274513,-121.280660859,"20171120 004",0.0766666666666667,1,"not recorded","unknown",0.18,0
2017-12-07,39.236419811,-121.272417261,"20171207 001",0.156666666666667,1,"not recorded","chinook",0.5,1
2017-12-07,39.236009567,-121.272894331,"20171207 002",0.246666666666667,1,"not recorded","unknown",0.45,0
2017-12-07,39.236030077,-121.272848135,"20171207 003",0.416666666666667,1,"not recorded","chinook",0.81,1
2017-12-07,39.235906585,-121.273070925,"20171207 004",0.18,1,"not recorded","chinook",0.56,1
2017-12-07,39.235719608,-121.272883295,"20171207 005",0.596666666666667,1,"not recorded","chinook",0.98,1
2017-12-07,39.230305237,-121.280825516,"20171207 006",0.156666666666667,1,"not recorded","unknown",0.32,0
2017-12-07,39.230496593,-121.28120422,"20171207 007",0.04,1,"not recorded","unknown",0.38,0
2017-12-07,39.230515561,-121.281256176,"20171207 008",0.05,1,"not recorded","unknown",0.24,0
2017-12-07,39.230460833,-121.281527803,"20171207 009",0.0466666666666667,1,"not recorded","unknown",0.34,0
2017-12-13,39.236055778,-121.272809253,"20171213 001",0.356666666666667,1,"not recorded","unknown",0.96,0
2018-02-01,39.23004673,-121.2797491,"20180201 001",0.136666666666667,1,"not recorded","unknown",0.29,0
2018-03-06,39.23591851,-121.2729435,"20180306 001",0.386666666666667,1,"not recorded","unknown",0.83,0
2018-09-10,39.230307415,-121.280805297,"20180910 001",0.13,1,"not recorded","unknown",0.32,0
2018-09-17,39.232040984,-121.275417188,"20180917 001",0.05,1,"not recorded","chinook",0.65,1
2018-09-17,39.230476856,-121.278340871,"20180917 002",0.385,1,"not recorded","chinook",1.2,3
2018-09-24,39.235822487,-121.272872464,"20180924 001",0.39,1,"not recorded","chinook",0.5,3
2018-09-24,39.232205012,-121.275642602,"20180924 002",0.236666666666667,1,"not recorded","chinook",0.68,1
2018-09-24,39.232149011,-121.275561712,"20180924 003",0.233333333333333,1,"not recorded","chinook",0.72,2
2018-09-24,39.232076886,-121.275517828,"20180924 005",0.72,1,"not recorded","unknown",0.78,0
2018-09-24,39.232335076,-121.27574978,"20180924 006",0.455,1,"not recorded","chinook",0.83,1
2018-09-24,39.230379458,-121.278542289,"20180924 007",0.336666666666667,1,"not recorded","chinook",1.3,1
2018-09-24,39.230410558,-121.278606395,"20180924 008",0.66,1,"not recorded","chinook",0.8,1
2018-09-24,39.230464094,-121.278542181,"20180924 010",0.545,1,"not recorded","chinook",0.84,2
2018-09-24,39.23047387,-121.278601119,"20180924 011",0.24,1,"not recorded","chinook",0.72,2
2018-09-24,39.230488038,-121.278725315,"20180924 012",0.74,1,"not recorded","unknown",0.78,0
2018-09-24,39.230511455,-121.27878963,"20180924 013",0.136666666666667,1,"not recorded","chinook",0.62,2
2018-09-24,39.230493733,-121.278809121,"20180924 014",0.14,1,"not recorded","chinook",0.72,3
2018-09-24,39.230155818,-121.278483352,"20180924 015",0.39,1,"not recorded","chinook",1.02,3
2018-09-24,39.23001338,-121.278528737,"20180924 016",0.0533333333333333,1,"not recorded","chinook",0.6,2
2018-09-24,39.230088335,-121.278614189,"20180924 017",0.44,1,"not recorded","chinook",0.98,4
2018-09-24,39.230107647,-121.278629277,"20180924 018",0.545,1,"not recorded","chinook",0.93,2
2018-09-24,39.230131052,-121.278619749,"20180924 019",0.57,1,"not recorded","chinook",1.07,2
2018-09-24,39.230067908,-121.278672774,"20180924 020",0.485,1,"not recorded","unknown",0.87,0
2018-09-24,39.230059101,-121.278746142,"20180924 021",0.41,1,"not recorded","chinook",0.94,3
2018-09-24,39.230206314,-121.278872166,"20180924 022",0.39,1,"not recorded","chinook",0.94,2
2018-09-24,39.230154807,-121.279149458,"20180924 023",0.173333333333333,1,"not recorded","chinook",0.44,2
2018-10-01,39.232421157,-121.27576439,"20181001 001",0.123333333333333,1,"not recorded","chinook",0.13,2
2018-10-01,39.232399713,-121.275706902,"20181001 002",0.0833333333333333,1,"not recorded","chinook",0.68,1
2018-10-01,39.232381318,-121.275712798,"20181001 003",0.166666666666667,1,"not recorded","chinook",0.38,2
2018-10-01,39.232317558,-121.27562696,"20181001 004",0.173333333333333,1,"not recorded","chinook",0.68,2
2018-10-01,39.232229803,-121.275628915,"20181001 005",0.213333333333333,1,"not recorded","chinook",0.76,1
2018-10-01,39.23207112,-121.275470428,"20181001 006",0.196666666666667,1,"not recorded","chinook",0.73,2
2018-10-01,39.232090398,-121.275590368,"20181001 007",0.236666666666667,1,"not recorded","chinook",0.68,1
2018-10-01,39.232038139,-121.275856188,"20181001 008",0.206666666666667,1,"not recorded","chinook",0.72,1
2018-10-01,39.230487994,-121.278491333,"20181001 009",0.4,1,"not recorded","unknown",0.79,0
2018-10-01,39.230459308,-121.27846912,"20181001 010",0.59,1,"not recorded","unknown",0.9,0
2018-10-01,39.230522368,-121.278607795,"20181001 011",0.15,1,"not recorded","chinook",0.42,1
2018-10-01,39.230475149,-121.278662094,"20181001 012",0.85,1,"not recorded","chinook",0.78,8
2018-10-01,39.230440593,-121.27853732,"20181001 013",0.605,1,"not recorded","chinook",0.9,1
2018-10-01,39.230076101,-121.278520502,"20181001 014",0.07,1,"not recorded","chinook",0.73,1
2018-10-01,39.230022504,-121.278684082,"20181001 015",0.215,1,"not recorded","unknown",0.95,0
2018-10-01,39.229991917,-121.278781814,"20181001 016",0.0966666666666667,1,"not recorded","unknown",0.73,0
2018-10-01,39.230032952,-121.278807127,"20181001 017",0.38,1,"not recorded","chinook",0.9,1
2018-10-01,39.230076111,-121.278824737,"20181001 018",0.565,1,"not recorded","unknown",0.82,0
2018-10-01,39.230116909,-121.278775458,"20181001 019",0.213333333333333,1,"not recorded","unknown",0.68,0
2018-10-01,39.230183082,-121.278636868,"20181001 020",0.605,1,"not recorded","chinook",0.93,3
2018-10-01,39.230165647,-121.278579822,"20181001 021",0.525,1,"not recorded","chinook",1.06,1
2018-10-01,39.230317489,-121.280788169,"20181001 022",0.113333333333333,1,"not recorded","unknown",0.4,0
2018-10-09,39.235733445,-121.272981409,"20181009 001",0.266666666666667,1,"not recorded","unknown",0.56,0
2018-10-09,39.232172478,-121.275492515,"20181009 002",0.466666666666667,1,"not recorded","unknown",1.45,0
2018-10-09,39.232185869,-121.275619747,"20181009 003",0.675,1,"not recorded","chinook",1,2
2018-10-09,39.230938679,-121.276738134,"20181009 004",0.46,1,"not recorded","unknown",1.12,0
2018-10-09,39.23009792,-121.278557208,"20181009 005",0.19,1,"not recorded","unknown",0.74,0
2018-10-09,39.230080882,-121.278653176,"20181009 006",0.535,1,"not recorded","unknown",0.94,0
2018-10-09,39.230048154,-121.278778432,"20181009 007",0.183333333333333,1,"not recorded","chinook",0.5,1
2018-10-09,39.230037023,-121.279423235,"20181009 008",0,1,"not recorded","chinook",0.33,1
2018-10-09,39.230497835,-121.28121206,"20181009 009",0.0533333333333333,1,"not recorded","chinook",0.5,1
2018-10-09,39.235827813,-121.273199545,"20181009 501",0.196666666666667,1,"not recorded","unknown",0.24,0
2018-10-09,39.235777159,-121.273193579,"20181009 502",0.22,1,"not recorded","chinook",0.32,1
2018-10-09,39.235616759,-121.27342377,"20181009 503",0.346666666666667,1,"not recorded","unknown",0.28,0
2018-10-09,39.235583753,-121.27348042,"20181009 504",0.126666666666667,1,"not recorded","chinook",0.48,3
2018-10-09,39.235568786,-121.273127381,"20181009 505",0.18,1,"not recorded","unknown",0.26,0
2018-10-09,39.232396907,-121.27577176,"20181009 506",0.186666666666667,1,"not recorded","chinook",0.42,1
2018-10-09,39.232112989,-121.275851421,"20181009 507",0.45,1,"not recorded","chinook",0.78,2
2018-10-09,39.232109899,-121.275800462,"20181009 508",0.64,1,"not recorded","chinook",0.86,1
2018-10-09,39.232064422,-121.27588202,"20181009 509",0.173333333333333,1,"not recorded","chinook",0.76,1
2018-10-09,39.232040654,-121.275636478,"20181009 510",0.256666666666667,1,"not recorded","chinook",0.76,3
2018-10-09,39.230384923,-121.27854488,"20181009 511",0.565,1,"not recorded","unknown",0.94,0
2018-10-09,39.230495135,-121.2785893,"20181009 512",0.166666666666667,1,"not recorded","chinook",0.52,1
2018-10-09,39.230484702,-121.278598753,"20181009 513",0.226666666666667,1,"not recorded","chinook",0.6,1
2018-10-09,39.230147849,-121.27891669,"20181009 514",0.475,1,"not recorded","chinook",1,2
2018-10-09,39.230028701,-121.278781752,"20181009 515",0.43,1,"not recorded","unknown",0.95,0
2018-10-09,39.230121938,-121.278730432,"20181009 516",0.73,1,"not recorded","unknown",0.82,0
2018-10-09,39.230105994,-121.278723122,"20181009 517",0.266666666666667,1,"not recorded","unknown",0.76,0
2018-10-15,39.232211327,-121.275776895,"20181015 001",0.455,1,"not recorded","unknown",0.82,0
2018-10-15,39.232154649,-121.275890814,"20181015 002",0.285,1,"not recorded","unknown",0.83,0
2018-10-15,39.231956427,-121.275768496,"20181015 003",0.276666666666667,1,"not recorded","chinook",0.74,2
2018-10-15,39.232064526,-121.276027918,"20181015 004",0.22,1,"not recorded","unknown",0.77,0
2018-10-15,39.230503707,-121.278602529,"20181015 005",0.09,1,"not recorded","unknown",0.66,0
2018-10-15,39.230483043,-121.278632982,"20181015 006",0.113333333333333,1,"not recorded","chinook",0.75,1
2018-10-15,39.232052296,-121.276340398,"20181015 007",0.116666666666667,1,"not recorded","chinook",0.24,2
2018-10-15,39.232054699,-121.275522307,"20181015 501",0.72,1,"not recorded","chinook",0.78,3
2018-10-15,39.232046556,-121.275556794,"20181015 502",0.77,1,"not recorded","chinook",0.84,1
2018-10-15,39.231848557,-121.275651788,"20181015 503",0.21,1,"not recorded","unknown",0.64,0
2018-10-15,39.230203047,-121.278438831,"20181015 504",0.34,1,"not recorded","chinook",1.1,2
2018-10-15,39.23013211,-121.278673659,"20181015 505",0.905,1,"not recorded","chinook",0.84,8
2018-10-15,39.230042694,-121.278784779,"20181015 506",0.52,1,"not recorded","chinook",0.9,1
2018-10-15,39.230083572,-121.278944256,"20181015 507",0.4,1,"not recorded","unknown",1.12,0
2018-10-15,39.230195584,-121.278907634,"20181015 508",0.45,1,"not recorded","unknown",1.02,0
2018-10-22,39.235515054,-121.273172001,"20181022 001",0.166666666666667,1,"not recorded","unknown",0.42,0
2018-10-22,39.232433828,-121.275747999,"20181022 002",0.0133333333333333,1,"not recorded","chinook",0.52,1
2018-10-22,39.232088935,-121.275624216,"20181022 003",0.73,1,"not recorded","unknown",0.88,0
2018-10-22,39.232099088,-121.27570381,"20181022 004",0.705,1,"not recorded","unknown",0.88,0
2018-10-22,39.230489655,-121.27836429,"20181022 005",0.635,1,"not recorded","chinook",1.12,1
2018-10-22,39.230486654,-121.278676072,"20181022 006",0.775,1,"not recorded","unknown",0.8,0
2018-10-22,39.230446828,-121.278786664,"20181022 007",1.07,1,"not recorded","chinook",0.98,3
2018-10-22,39.230063979,-121.278653136,"20181022 008",0.615,1,"not recorded","unknown",1.07,0
2018-10-22,39.230081463,-121.278944913,"20181022 009",0.455,1,"not recorded","unknown",1.12,0
2018-10-22,39.230129168,-121.279225203,"20181022 010",0.0566666666666667,1,"not recorded","unknown",0.62,0
2018-10-22,39.230186179,-121.279143373,"20181022 011",0.845,1,"not recorded","chinook",0.79,1
2018-10-29,39.235743439,-121.273334028,"20181029 001",0.0933333333333333,1,"not recorded","unknown",0.46,0
2018-10-29,39.235741238,-121.273293648,"20181029 002",0.173333333333333,1,"not recorded","unknown",0.42,0
2018-10-29,39.236010787,-121.272883725,"20181029 003",0.875,1,"not recorded","unknown",0.8,0
2018-10-29,39.236053716,-121.272799565,"20181029 004",0.495,1,"not recorded","chinook",0.82,5
2018-10-29,39.232542462,-121.275847147,"20181029 005",0.0833333333333333,1,"not recorded","chinook",0.46,2
2018-10-29,39.232474635,-121.275915583,"20181029 006",0.09,1,"not recorded","chinook",0.39,1
2018-10-29,39.232469752,-121.275841738,"20181029 007",0.0766666666666667,1,"not recorded","chinook",0.44,2
2018-10-29,39.23221343,-121.275884802,"20181029 008",0.435,1,"not recorded","chinook",0.97,2
2018-10-29,39.232025719,-121.275908669,"20181029 009",0.176666666666667,1,"not recorded","unknown",0.73,1
2018-10-29,39.232051837,-121.276342371,"20181029 010",0.00333333333333333,1,"not recorded","unknown",0.41,0
2018-10-29,39.231986783,-121.276384475,"20181029 011",0.0333333333333333,1,"not recorded","chinook",0.42,1
2018-10-29,39.232252726,-121.27588587,"20181029 012",0.32,1,"not recorded","unknown",0.98,0
2018-10-29,39.232255832,-121.275908245,"20181029 013",0.305,1,"not recorded","unknown",0.82,0
2018-10-29,39.230539983,-121.27842322,"20181029 014",0.14,1,"not recorded","chinook",0.52,1
2018-10-29,39.230471397,-121.278697184,"20181029 015",0.93,1,"not recorded","chinook",0.98,0
2018-10-29,39.230323311,-121.278692543,"20181029 016",0.246666666666667,1,"not recorded","unknown",0.39,0
2018-10-29,39.230012408,-121.2786095,"20181029 017",0.42,1,"not recorded","unknown",0.91,0
2018-11-05,39.235681126,-121.273398576,"20181105 001",0.263333333333333,1,"not recorded","unknown",0.17,0
2018-11-05,39.232471344,-121.27586999,"20181105 002",0.0833333333333333,1,"not recorded","chinook",0.19,3
