"date","sex","fork_length","adipose_fin_clipped","carcass_condition","spawn_condition","count"
"2011-10-27T00:00:00Z","male",1105,FALSE,"non fresh",NA,1
"2011-11-03T00:00:00Z","male",570,FALSE,"non fresh",NA,1
"2009-11-25T00:00:00Z","female",610,NA,NA,NA,1
"2013-10-22T00:00:00Z","male",670,TRUE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",770,FALSE,"fresh",NA,1
"2013-11-13T00:00:00Z","female",830,TRUE,"non fresh","spawned",1
"2009-10-08T00:00:00Z","female",830,NA,NA,NA,1
"2013-11-05T00:00:00Z","male",840,FALSE,"non fresh",NA,1
"2013-11-13T00:00:00Z","female",850,FALSE,"non fresh","spawned",1
"2013-11-13T00:00:00Z","female",860,FALSE,"fresh","spawned",1
"2013-11-13T00:00:00Z","male",875,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",905,TRUE,"fresh",NA,1
"2013-12-04T00:00:00Z","male",915,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",1060,FALSE,"fresh",NA,1
"2015-12-30T00:00:00Z","male",540,FALSE,"fresh",NA,1
"2015-12-08T00:00:00Z","female",560,FALSE,"fresh","spawned",1
"2015-12-08T00:00:00Z","female",580,FALSE,"non fresh","spawned",1
"2011-11-17T00:00:00Z","male",645,FALSE,"fresh",NA,1
"2014-11-24T00:00:00Z","male",670,FALSE,"non fresh",NA,1
"2011-12-15T00:00:00Z","female",760,TRUE,"non fresh","spawned",1
"2014-11-04T00:00:00Z","male",820,FALSE,"fresh",NA,1
"2013-10-29T00:00:00Z","male",900,TRUE,"fresh",NA,1
"2014-11-04T00:00:00Z","male",910,FALSE,"fresh",NA,2
"2011-11-17T00:00:00Z","female",605,FALSE,"non fresh","spawned",1
"2011-10-27T00:00:00Z","male",610,FALSE,"non fresh",NA,1
"2011-11-03T00:00:00Z","male",610,FALSE,"non fresh",NA,1
"2011-11-03T00:00:00Z","male",620,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",625,TRUE,"fresh",NA,1
"2014-10-28T00:00:00Z","male",655,TRUE,"non fresh",NA,1
"2011-11-03T00:00:00Z","male",670,FALSE,"non fresh",NA,1
"2013-10-08T00:00:00Z","male",742,FALSE,"non fresh",NA,1
"2014-11-19T00:00:00Z","male",755,FALSE,"fresh",NA,1
"2011-11-17T00:00:00Z","female",770,FALSE,"fresh","spawned",1
"2013-10-22T00:00:00Z","male",780,FALSE,"non fresh",NA,2
"2014-12-01T00:00:00Z","female",790,FALSE,"non fresh","spawned",1
"2013-10-08T00:00:00Z","male",790,FALSE,"fresh",NA,1
"2014-11-19T00:00:00Z","male",795,FALSE,"fresh",NA,1
"2013-11-13T00:00:00Z","female",805,FALSE,"non fresh","spawned",1
"2011-11-23T00:00:00Z","male",810,FALSE,"fresh",NA,1
"2013-10-22T00:00:00Z","male",820,FALSE,"non fresh",NA,1
"2013-10-29T00:00:00Z","male",820,FALSE,"non fresh",NA,1
"2014-11-04T00:00:00Z","female",825,FALSE,"non fresh","spawned",1
"2013-11-13T00:00:00Z","male",825,FALSE,"non fresh",NA,1
"2013-10-22T00:00:00Z","male",860,FALSE,"non fresh",NA,1
"2019-10-22T00:00:00Z","male",864,TRUE,"fresh",NA,1
"2016-11-01T00:00:00Z","male",865,FALSE,"fresh",NA,1
"2014-11-19T00:00:00Z","male",865,TRUE,"non fresh",NA,1
"2013-12-11T00:00:00Z","male",870,TRUE,"fresh",NA,1
"2020-11-23T00:00:00Z","male",905,FALSE,"fresh","unspawned",1
"2014-10-28T00:00:00Z","male",930,FALSE,"fresh",NA,1
"2013-11-19T00:00:00Z","male",940,FALSE,"non fresh",NA,1
"2014-11-24T00:00:00Z","male",940,FALSE,"non fresh",NA,1
"2014-11-04T00:00:00Z","male",950,FALSE,"non fresh",NA,1
"2014-11-19T00:00:00Z","female",960,FALSE,"non fresh","spawned",1
"2014-11-19T00:00:00Z","male",995,FALSE,"fresh",NA,1
"2014-11-24T00:00:00Z","male",1000,FALSE,"non fresh",NA,1
"2013-11-05T00:00:00Z","male",520,FALSE,"fresh",NA,1
"2011-10-27T00:00:00Z","male",550,FALSE,"non fresh",NA,1
"2014-11-19T00:00:00Z","male",550,FALSE,"fresh",NA,1
"2015-11-10T00:00:00Z","male",560,FALSE,"fresh",NA,1
"2019-11-13T00:00:00Z","male",565,FALSE,"fresh",NA,1
"2011-11-23T00:00:00Z","male",580,FALSE,"fresh",NA,1
